UUID;Version;Name (de);Name (en);Kategorie (original);Kategorie (en);Konformitaet;Hintergrunddatenbank(en);Laenderkennung;Typ;Referenzjahr;Gueltig bis;URL;Declaration owner;Veroeffentlicht am;Registrierungsnummer;Registrierungsstelle;UUID des Vorgaengers;Version des Vorgaengers;URL des Vorgaengers;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Stueckgewicht (kg);Umrechungsfaktor auf 1kg;biogener Kohlenstoffgehalt in kg;biogener Kohlenstoffgehalt (Verpackung) in kg;Modul;Szenario;Szenariobeschreibung;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);RMI_FOSSILE;RMI_METALS;RMI_MINERALS;RMI_FORESTRY;RMI_AGRICULTURE;RMI_FISHERIES;RMI_ABIOTIC_SUBTOTAL;RMI_BIOTIC_SUBTOTAL;RMI_TOTAL;TMR_FOSSILE;TMR_METALS;TMR_MINERALS;TMR_FORESTRY;TMR_AGRICULTURE;TMR_FISHERIES;TMR_ABIOTIC_SUBTOTAL;TMR_BIOTIC_SUBTOTAL;TMR_TOTAL;
f4a67da7-61a5-47fc-9c96-ccae2ef5e03a;00.01.000;;Woven carpet tiles, pile material solution-dyed polyamide 6.0 with a TEXtiles heavy backing with recycled content, maximum total pile weight 400 g/m²;;;'EN 15804+A2';;DK;specific dataset;2023;2028;;;2023-07-25;EPD-FLE-20230273-CBC1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C3/3;;;;;;;;;;0.509;0;0.509;53.5;-51;2.43;0;0;0;0.0141;0.000000000273;0.552;0.000122;0;0.63;0;0;62.4;0.00259;5.37;0.000903;5.36;0.000264;1.27;0.000000013;0.00118;0.000000549;0.0138;0.0000000000605;0.00000000332;;;0.000000000000563;0.003;2.43;0.000000022;0.596;;;;;;;;;;;;;;;;;;;
f4a67da7-61a5-47fc-9c96-ccae2ef5e03a;00.01.000;;Woven carpet tiles, pile material solution-dyed polyamide 6.0 with a TEXtiles heavy backing with recycled content, maximum total pile weight 400 g/m²;;;'EN 15804+A2';;DK;specific dataset;2023;2028;;;2023-07-25;EPD-FLE-20230273-CBC1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C4/1;;;;;;;;;;0.256;0;0.256;3.12;0;3.12;0;0;0;0.0000365;0.000000000481;3.09;0.0000383;0;0;0;0;0;0.000651;0.218;-0.0000000357;0.217;0.000107;3.05;0.00000000626;0.000144;0.000041;0.00158;0.000000000137;0.0000000115;;;0.000000000000295;0.000463;3.12;0.0000000152;-0.00233;;;;;;;;;;;;;;;;;;;
f4a67da7-61a5-47fc-9c96-ccae2ef5e03a;00.01.000;;Woven carpet tiles, pile material solution-dyed polyamide 6.0 with a TEXtiles heavy backing with recycled content, maximum total pile weight 400 g/m²;;;'EN 15804+A2';;DK;specific dataset;2023;2028;;;2023-07-25;EPD-FLE-20230273-CBC1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
f4a67da7-61a5-47fc-9c96-ccae2ef5e03a;00.01.000;;Woven carpet tiles, pile material solution-dyed polyamide 6.0 with a TEXtiles heavy backing with recycled content, maximum total pile weight 400 g/m²;;;'EN 15804+A2';;DK;specific dataset;2023;2028;;;2023-07-25;EPD-FLE-20230273-CBC1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/2;;;;;;;;;;-7.05;0;-7.05;-25.8;0;-25.8;0;0;0;-0.00674;-0.0000000035;-0.013;-0.00202;0;0;0;0;0;-0.00199;-1.53;-0.00774;-1.52;-0.000166;0;0;-0.000541;-0.00000208;-0.00579;0;0;;;-0.0000000000102;-0.00151;-25.8;-0.000000228;-0.159;;;;;;;;;;;;;;;;;;;
f4a67da7-61a5-47fc-9c96-ccae2ef5e03a;00.01.000;;Woven carpet tiles, pile material solution-dyed polyamide 6.0 with a TEXtiles heavy backing with recycled content, maximum total pile weight 400 g/m²;;;'EN 15804+A2';;DK;specific dataset;2023;2028;;;2023-07-25;EPD-FLE-20230273-CBC1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/3;;;;;;;;;;-0.429;0;-0.429;-45.8;0;-45.8;0.63;0;0;-0.0041;-0.000000000175;-0.0714;-0.0000876;0;0;0;0;0;-0.0011;-0.33;-0.000322;-0.329;-0.000155;-7.93;-0.0000000217;-0.000352;-0.000000369;-0.00386;-0.0000000000839;-0.00000000475;;;-0.000000000000552;-0.00107;-45.8;-0.0000000312;-0.0501;;;;;;;;;;;;;;;;;;;
ca86ad64-342d-4c08-adf5-a905de627c9a;00.01.000;;CEM I 52,5 R (ft);;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-11-22;EPD-CEM-20240352-CAA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;;;;Zement, lose Siloware (unverpackt) / 1000 kg;;;;;;;;;;;A1-A3;;;;;;;;;;29.5;0;29.5;2470;0;2470;96.9;1160;829;1.02;0.0727;1.14;;0;0;0;0;0;2.16;678;0.0362;678;0.0376;53.3;0.0000208;0.00437;0.0653;3.3;0.000000909;0.0000127;17;526;0.0000137;0.962;2470;0.000119;40.9;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;A1-A3;;;;;;;;;;8170;509;8680;20700;283;21000;13.2;0;0;19.3;0.0000747;372;1.14;0;0;0;0;0;8.19;1540;-57.6;1590;0.883;9760;0.0000864;1.22;0.00185;13.4;0.0000213;0.0000223;219;8970;0.00000000725;3.5;21000;0.0383;253;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;A4;;;;;;;;;;0.11;0;0.11;35;0;35;0;0;0;0.000198;0.00000000339;0.00358;0.0000376;0;0;0;0;0;0.00247;2.58;0.114;2.47;0.0000587;24.8;0.000000013;0.000785;0.000000528;0.00873;0.000000000466;0.0000000199;0.00537;0.0899;0.00000000000000026;0.00222;35;0.0000000739;0.00483;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;A5;;;;;;;;;;;;;143;-125;18.7;0;0;0;0.169;0.0000000332;2.09;0.00096;0;0;0;93.5;176;0.0129;63;54.5;8.53;0.0012;8.54;0.0000000883;0.00401;0.00000221;0.0555;0.000000000596;0.0000000386;0.141;5.19;0.0000000000000125;0.0108;18.7;0.00000019;7.15;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;B6;;;;;;;;;;17900;0;17900;40400;0;40400;0;0;0;20.7;0.0000167;28.7;6.13;0;0;0;0;0;5.07;2310;7.66;2300;3.33;17300;0.0000426;1.13;0.00614;11.8;0.000000477;0.0000176;1010;12900;0.0000000000505;3.09;40400;0.000665;501;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;C2;;;;;;;;;;0.0479;0;0.0479;15.2;0;15.2;0;0;0;0.000086;0.00000000148;0.00156;0.0000163;0;0;0;0;0;0.00107;1.12;0.0495;1.07;0.0000255;10.8;0.00000000564;0.000341;0.000000229;0.00379;0.000000000203;0.00000000867;0.00233;0.0391;0.000000000000000113;0.000965;15.2;0.0000000321;0.0021;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;C3;;;;;;;;;;56.9;-55.2;1.7;165;-158;7.05;0;0;0;0.048;0.0000000213;1.24;0.000298;0;160;0;0;0;0.00322;19.7;8.24;11.5;0.000721;2.76;0.0000000318;0.000845;0.00000106;0.0148;0.000000000223;0.0000000191;0.0338;2.07;0.00000000000000673;0.00232;7.05;0.0000000946;2.02;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;C4;;;;;;;;;;2.29;0;2.29;17.5;0;17.5;0;0;0;0.0044;0.000000266;87.8;0.000199;0;0;0;0;0;0.00954;1.34;0.00455;1.33;0.00383;9.97;0.000000118;0.00246;0.00000229;0.027;0.00000000148;0.000000163;0.0204;3.64;0.00000000000000493;0.00744;17.5;0.000000119;0.139;;;;;;;;;;;;;;;;;;;
e80aba74-be7c-450d-a695-b7988977b99d;00.01.000;;ARGUS AIR sensor barriers;;;'EN 15804+A2';;DE;specific dataset;2022;2027;;;2022-02-25;EPD-DOR-20210315-CBA8-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: one (1) dormakaba ARGUS Air Lounge sensor barrier;;;;;;;;;;;D;;;;;;;;;;-5970;0;-5970;-13100;0;-13100;0;0;0;-11;-0.0000119;-229;-1.39;0;0;0;0;0;-3.64;-918;-2.47;-915;-0.264;-5030;-0.0000582;-0.486;-0.000529;-5.28;-0.000000271;0.00000194;-279;-512;-0.00000000669;-1.52;-13100;-0.0207;-65.9;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;A1-A3;;;;;;;;;;20.2;0.238;20.4;167;64;231;0.106;0;0;0.0324;0.000000057;0.197;0.00452;;;;;;0.0164;10;-0.173;10.2;0.00279;;;0.00463;0.0000166;0.0439;;;;;;0.0158;231;0.0000016;0.451;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;A4;;;;;;;;;;0.21;0;0.21;3.7;0;3.7;0;0;0;0.000237;0.0000000000177;0.00053;0.00000455;;;;;;0.00164;0.277;0.00352;0.272;0.00154;;;0.000806;0.000000823;0.00892;;;;;;0.00152;3.69;0.0000000231;0.00247;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;A5;;;;;;;;;;0.877;-0.238;0.639;8.89;-1.72;7.17;0.00318;0;0;0.00174;0.00000000173;0.0468;0.00014;;;;;;0.000684;0.777;0.19;0.586;0.000142;;;0.000227;0.000000553;0.00233;;;;;;0.000683;7.16;0.0000000497;0.046;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;B1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;;0;0;0;;;;;0;0.000418;0;0;0;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;B2;;;;;;;;;;3.69;0;3.69;5.9;0;5.9;0;0;0;0.00334;0.0000419;0.0073;0.000376;;;;;;0.000832;0.549;0.00416;0.348;0.196;;;0.000197;0.00000519;0.00283;;;;;0.0000000342;0.000983;5.9;0.00000023;0.0999;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;;0;0;0;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;C2;;;;;;;;;;0.0116;0;0.0116;0.204;0;0.204;0;0;0;0.0000131;0.000000000000976;0.0000292;0.000000251;;;;;;0.0000906;0.0153;0.000194;0.015;0.0000848;;;0.0000445;0.0000000454;0.000492;;;;;;0.0000841;0.203;0.00000000127;0.000136;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;D;;;;;;;;;;-0.434;0;-0.434;-1.59;0;-1.59;0;0;0;-0.000415;-0.000000000216;-0.000802;-0.000124;;;;;;-0.000123;-0.0942;-0.000477;-0.0937;-0.0000102;;;-0.0000334;-0.000000128;-0.000357;;;;;;-0.0000934;-1.59;-0.0000000141;-0.00979;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;C3/2;;;;;;;;;;0.551;0;0.551;65.4;-62.3;3.16;0;0;0;0.0165;0.000000000461;1.35;0.000119;;;;;;0.00416;4.89;0.000694;4.89;0.000268;;;0.00199;0.000000947;0.0221;;;;;;0.0051;3.15;0.0000000275;0.695;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;C3/3;;;;;;;;;;0.812;0;0.812;66.3;-62.3;4.08;0;0;0;0.0167;0.000000000499;1.35;0.000187;;;;;;0.00444;4.95;0.00139;4.95;0.000485;;;0.00211;0.00000113;0.0235;;;;;;0.00535;4.08;0.0000000369;0.701;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;C4/1;;;;;;;;;;0.372;0;0.372;4.52;0;4.52;0;0;0;0.0000529;0.000000000697;4.48;0.0000555;;;;;;0.000944;0.319;0;0.319;0.000155;;;0.000209;0.0000595;0.00229;;;;;;0.000672;4.52;0.0000000221;-0.00338;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;D/1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;;0;0;0;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;D/2;;;;;;;;;;-5.22;0;-5.22;-19.6;0;-19.6;0;0;0;-0.00499;-0.00000000268;-0.00975;-0.0015;;;;;;-0.00149;-1.16;-0.00578;-1.15;-0.000124;;;-0.000408;-0.00000154;-0.00437;;;;;;-0.00114;-19.6;-0.00000017;-0.118;;;;;;;;;;;;;;;;;;;
f3873f8c-384e-431b-89b4-0fcc6bb394f7;00.01.000;;Tufted tiles, Polyamid 6 with a maximum total pile weight 720 g/m2, EcoFlex Statera backing;;;'EN 15804+A2';;;specific dataset;2022;2027;;;2022-09-15;EPD-IVC-20220243-CBB1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m²;;;;;;;;;;;D/3;;;;;;;;;;-0.433;0;-0.433;-55.1;0;-55.1;1.44;0;0;-0.00481;-0.0000000000992;-0.00115;-0.0000803;;;;;;-0.00103;-0.35;-0.0000188;-0.35;-0.000168;;;-0.000357;-0.000000433;-0.00391;;;;;;-0.00109;-55.1;-0.0000000336;-0.0552;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;A1-A3;;;;;;;;;;2400;29.6;2430;6740;36.3;6780;4.53;0;0;6.03;0.0000151;115;0.361;0;0;0;0;0;2.72;531;-2.7;533;0.385;2450;0.0000289;0.368;0.000718;4.01;0.000000295;0.00000709;68.1;1120;0.00000000374;1.15;6770;0.0235;81.1;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;A4;;;;;;;;;;0.027;0;0.027;8.68;0;8.68;0;0;0;0.000049;0.000000000842;0.000887;0.00000932;0;0;0;0;0;0.000612;0.64;0.028;0.611;0.0000146;6.15;0.00000000322;0.000195;0.000000131;0.002;0.000000000116;0.00000000494;0.001;0.022;0.0000000000000000646;0.000551;8.67;0.0000000183;0.001;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;A5;;;;;;;;;;;;;0.855;-0.215;0.64;0;0;0;0.006;0.000000000957;0.064;0.0000335;0;0;0;3.06;5.56;0.000565;2.02;1.96;0.063;0.0000338;0.303;0.00000000314;0.000204;0.0000000718;0.003;0.0000000000161;0.000000000709;0.005;0.17;0.000000000000000368;0.00054;0.64;0.0000000058;0.25;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;B6;;;;;;;;;;1590;0;1590;10400;0;10400;0;0;0;5.01;0.00000169;2.69;0.002;0;0;0;0;0;4.52;942;0.846;941;0.225;1430;0.000046;0.967;0.000438;10.6;0.000000084;0.00000309;0.253;975;0.0000000000043;2.69;10400;0.0000631;357;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;C2;;;;;;;;;;0.013;0;0.013;4.22;0;4.22;0;0;0;0.0000239;0.00000000041;0.000432;0.00000453;0;0;0;0;0;0.000298;0.311;0.014;0.298;0.00000708;2.99;0.00000000157;0.0000948;0.0000000637;0.001;0.0000000000563;0.00000000241;0.000648;0.011;0.0000000000000000314;0.000268;4.22;0.00000000893;0.000583;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;C3;;;;;;;;;;;;;37.8;-36.1;1.65;0;0;0;0.01;0.0000000058;0.34;0.0000646;0;61.1;0;0;0;0.000691;4.3;1.07;3.23;0.000189;0.631;0.00000000797;0.00016;0.000000272;0.003;0.000000000055;0.00000000512;0.006;0.492;0.00000000000000171;0.000444;1.65;0.0000000237;0.428;;;;;;;;;;;;;;;;;;;
bd432f49-3903-403f-bb1b-743ba8521e92;00.01.000;;EL 301 Series Sliding Door Operator;;;'EN 15804+A2';;Australia;specific dataset;2022;2027;;;2022-11-29;EPD-DOR-20220260-CBA1-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece of the product: EL 301 Series Sliding Door Operator;;;;;;;;;;;C4;;;;;;;;;;0.224;0;0.224;1.71;0;1.71;0;0;0;0.00043;0.000000026;8.58;0.0000194;0;0;0;0;0;0.000933;0.131;0.000444;0.13;0.000374;0.975;0.0000000116;0.00024;0.000000223;0.003;0.000000000145;0.0000000159;0.002;0.356;0.000000000000000482;0.000727;1.71;0.0000000117;0.014;;;;;;;;;;;;;;;;;;;
